shift	cross.corr	file
135	0.0203738925377292	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
136	0.020209187109635426	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
137	0.02004773163683564	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
138	0.01984384517277193	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
139	0.0196133747840366	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
140	0.01963280796439584	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
141	0.019445538952920154	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
142	0.019207147751493882	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
143	0.01909205331307801	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
144	0.019092202309587546	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
145	0.01895217708272712	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
146	0.018792728527058628	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
147	0.018709331481902992	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
148	0.018538526829800804	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
149	0.018481033312363806	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
150	0.018348520079780082	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
151	0.018275921502417476	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
152	0.01791283218169734	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
153	0.017807062932956478	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
154	0.01773169372236248	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
155	0.017728025719473982	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
156	0.017525668818005036	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
157	0.017388798803743832	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
158	0.017269103918986797	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
159	0.017171497589976957	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
160	0.017011291724209617	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
161	0.017002357827492223	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
162	0.01694922245009707	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
163	0.01672323430198571	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
164	0.016712179911272444	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
165	0.016642572011557222	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
166	0.016527793503247117	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
167	0.016470955351971156	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
168	0.016404182726568104	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
169	0.01621338072801025	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
170	0.01598646651201772	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
171	0.015911702654171144	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
172	0.01581167703523062	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
173	0.01577906623534945	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
174	0.015636955597836063	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
175	0.015450306144348091	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
176	0.01528690712617537	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
177	0.015026830811783376	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
178	0.014919450425132978	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
179	0.014826638411350365	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
180	0.014773293943460837	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
181	0.01473684975576512	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
182	0.01454259532233336	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
183	0.014453601967710462	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
184	0.014421269255123685	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
185	0.014327936644128082	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
186	0.014121732499082617	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
187	0.014109957008236335	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
188	0.01400674490384577	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
189	0.01397782190648883	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
190	0.013900147081662373	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
191	0.013849423219402364	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
192	0.013729375040378545	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
193	0.013673699383718601	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
194	0.013633739922338283	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
195	0.01372681926080698	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
196	0.01359176548102	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
197	0.013467703244495382	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
198	0.01351980189438578	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
199	0.01355471581548457	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
200	0.013433842355156687	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
201	0.013433951985133712	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
202	0.013377799017933855	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
203	0.013427934000817036	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
204	0.013418138040908696	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
205	0.01340996554894912	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
206	0.013509923708637139	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
207	0.013542101906573565	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
208	0.013537411614973946	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
209	0.013545709611503602	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
210	0.013598649816537071	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
211	0.013709429050085271	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
212	0.013793333603609388	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
213	0.013840616637650485	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
214	0.013850567227993469	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
215	0.013937267448567572	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
216	0.014051525825082522	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
217	0.014056926141396045	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
218	0.014088415631645474	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
219	0.014061427558017134	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
220	0.014179720761840776	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
221	0.014158268627441203	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
222	0.014316115698772261	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
223	0.014404720470922717	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
224	0.014451893015275774	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
225	0.014536416575554587	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
226	0.01465144317723797	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
227	0.01465470166915242	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
228	0.01473081992277245	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
229	0.014716574190925745	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
230	0.014851000030463617	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
231	0.014870163317140448	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
232	0.01486828091368284	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
233	0.014998246664422997	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
234	0.015037164561288539	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
235	0.015102598777405897	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
236	0.015174816762018073	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
237	0.015076751030866037	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
238	0.015153981342420646	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
239	0.015117004411607496	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
240	0.015151667445690593	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
241	0.015212303114560392	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
242	0.01527426459999426	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
243	0.015149929755924118	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
244	0.015258757260177839	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
245	0.015217863226680502	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
246	0.015239516107677906	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
247	0.015206626552150618	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
248	0.01527270461327597	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
249	0.015294839880718778	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
250	0.015494950235738646	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
251	0.01533239921652172	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
252	0.015378344803946935	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
253	0.01547464208355758	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
254	0.015599913500188089	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
255	0.015464908285677212	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
256	0.015504356299935797	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
257	0.015602627527470044	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
258	0.015708685916199387	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
259	0.01568527525889559	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
260	0.015680613532383	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
261	0.01570538431383543	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
262	0.01589521209203843	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
263	0.015738698296112262	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
264	0.015797168303782087	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
265	0.01584334712989133	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
266	0.01585209636992112	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
267	0.015782185052152606	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
268	0.015879304922404334	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
269	0.01572626553712504	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
270	0.01577432368368226	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
271	0.015882380549944484	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
272	0.015788202097127932	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
273	0.015836877817217366	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
274	0.015764341520443776	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
275	0.015764547508658175	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
276	0.015767313624140786	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
277	0.01573331211458771	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
278	0.015580525864396684	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
279	0.015674161106992476	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
280	0.01575081690691794	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
281	0.01568752530776601	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
282	0.015610046698006223	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
283	0.015457071551772145	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
284	0.015516537254335269	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
285	0.01538400114601298	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
286	0.015275931194963937	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
287	0.015373844457509622	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
288	0.015198865385398278	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
289	0.015176994410280963	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
290	0.015087786575558301	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
291	0.01513514136345589	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
292	0.014951715457261538	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
293	0.0150202004981332	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
294	0.014866023243205519	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
295	0.014803556306715633	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
296	0.014677283642544621	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
297	0.01476303646927271	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
298	0.014593945527623262	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
299	0.014561813121827676	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
300	0.014548169992574876	MeDIPseq-NOKS-akata-CaFBS-mC-rep3
1	0.005704614794952033	MeDIPseq-NOKS-akata-mono-hmC-rep1
2	0.00595935087367289	MeDIPseq-NOKS-akata-mono-hmC-rep1
3	0.006088419438712523	MeDIPseq-NOKS-akata-mono-hmC-rep1
4	0.0058694224440762315	MeDIPseq-NOKS-akata-mono-hmC-rep1
5	0.005783692314089617	MeDIPseq-NOKS-akata-mono-hmC-rep1
6	0.005830877488081955	MeDIPseq-NOKS-akata-mono-hmC-rep1
7	0.005992909487980667	MeDIPseq-NOKS-akata-mono-hmC-rep1
8	0.006109483981662731	MeDIPseq-NOKS-akata-mono-hmC-rep1
9	0.005979493064930544	MeDIPseq-NOKS-akata-mono-hmC-rep1
10	0.005985647052273301	MeDIPseq-NOKS-akata-mono-hmC-rep1
11	0.006109290361443796	MeDIPseq-NOKS-akata-mono-hmC-rep1
12	0.006174220987729332	MeDIPseq-NOKS-akata-mono-hmC-rep1
13	0.0062786080981816475	MeDIPseq-NOKS-akata-mono-hmC-rep1
14	0.006185671782195777	MeDIPseq-NOKS-akata-mono-hmC-rep1
15	0.006259217082833551	MeDIPseq-NOKS-akata-mono-hmC-rep1
16	0.006330629722205371	MeDIPseq-NOKS-akata-mono-hmC-rep1
17	0.006345121766230206	MeDIPseq-NOKS-akata-mono-hmC-rep1
18	0.006465876713081113	MeDIPseq-NOKS-akata-mono-hmC-rep1
19	0.006638993990770714	MeDIPseq-NOKS-akata-mono-hmC-rep1
20	0.006825757379912565	MeDIPseq-NOKS-akata-mono-hmC-rep1
21	0.007016611102498564	MeDIPseq-NOKS-akata-mono-hmC-rep1
22	0.007085266568231779	MeDIPseq-NOKS-akata-mono-hmC-rep1
23	0.007247046861751267	MeDIPseq-NOKS-akata-mono-hmC-rep1
24	0.007441278543353922	MeDIPseq-NOKS-akata-mono-hmC-rep1
25	0.007508004880749483	MeDIPseq-NOKS-akata-mono-hmC-rep1
26	0.007632986661232373	MeDIPseq-NOKS-akata-mono-hmC-rep1
27	0.0075996345728970415	MeDIPseq-NOKS-akata-mono-hmC-rep1
28	0.007829105105996922	MeDIPseq-NOKS-akata-mono-hmC-rep1
29	0.007980010174950775	MeDIPseq-NOKS-akata-mono-hmC-rep1
30	0.008122328567475827	MeDIPseq-NOKS-akata-mono-hmC-rep1
31	0.008358407109015779	MeDIPseq-NOKS-akata-mono-hmC-rep1
32	0.008591774504162493	MeDIPseq-NOKS-akata-mono-hmC-rep1
33	0.008708388141707137	MeDIPseq-NOKS-akata-mono-hmC-rep1
34	0.00895367993226697	MeDIPseq-NOKS-akata-mono-hmC-rep1
35	0.009001066081049409	MeDIPseq-NOKS-akata-mono-hmC-rep1
36	0.009174702523418973	MeDIPseq-NOKS-akata-mono-hmC-rep1
37	0.009311200879118185	MeDIPseq-NOKS-akata-mono-hmC-rep1
38	0.009372805834708554	MeDIPseq-NOKS-akata-mono-hmC-rep1
39	0.009542574243235045	MeDIPseq-NOKS-akata-mono-hmC-rep1
40	0.009591984502054568	MeDIPseq-NOKS-akata-mono-hmC-rep1
41	0.009729678659248684	MeDIPseq-NOKS-akata-mono-hmC-rep1
42	0.009929133337956583	MeDIPseq-NOKS-akata-mono-hmC-rep1
43	0.010050715052073627	MeDIPseq-NOKS-akata-mono-hmC-rep1
44	0.010048068341841066	MeDIPseq-NOKS-akata-mono-hmC-rep1
45	0.010310840958283819	MeDIPseq-NOKS-akata-mono-hmC-rep1
46	0.01043417869464665	MeDIPseq-NOKS-akata-mono-hmC-rep1
47	0.010651895246117603	MeDIPseq-NOKS-akata-mono-hmC-rep1
48	0.010841387127795848	MeDIPseq-NOKS-akata-mono-hmC-rep1
49	0.010780923052317462	MeDIPseq-NOKS-akata-mono-hmC-rep1
50	0.01091689755677839	MeDIPseq-NOKS-akata-mono-hmC-rep1
51	0.011181095316994873	MeDIPseq-NOKS-akata-mono-hmC-rep1
52	0.011449730270671038	MeDIPseq-NOKS-akata-mono-hmC-rep1
53	0.011697006140017806	MeDIPseq-NOKS-akata-mono-hmC-rep1
54	0.011638803113766114	MeDIPseq-NOKS-akata-mono-hmC-rep1
55	0.01206177859920444	MeDIPseq-NOKS-akata-mono-hmC-rep1
56	0.012271477867880456	MeDIPseq-NOKS-akata-mono-hmC-rep1
57	0.012575949389149603	MeDIPseq-NOKS-akata-mono-hmC-rep1
58	0.012741290773936246	MeDIPseq-NOKS-akata-mono-hmC-rep1
59	0.013096225060823351	MeDIPseq-NOKS-akata-mono-hmC-rep1
60	0.013464170039185102	MeDIPseq-NOKS-akata-mono-hmC-rep1
61	0.013929253945693018	MeDIPseq-NOKS-akata-mono-hmC-rep1
62	0.013868983885981128	MeDIPseq-NOKS-akata-mono-hmC-rep1
63	0.014221718840832578	MeDIPseq-NOKS-akata-mono-hmC-rep1
64	0.014477730316625343	MeDIPseq-NOKS-akata-mono-hmC-rep1
65	0.014629436677473151	MeDIPseq-NOKS-akata-mono-hmC-rep1
66	0.015032105839683159	MeDIPseq-NOKS-akata-mono-hmC-rep1
67	0.01565554640521273	MeDIPseq-NOKS-akata-mono-hmC-rep1
68	0.016001291624975808	MeDIPseq-NOKS-akata-mono-hmC-rep1
69	0.016175277578686625	MeDIPseq-NOKS-akata-mono-hmC-rep1
70	0.016789911608555554	MeDIPseq-NOKS-akata-mono-hmC-rep1
71	0.01699406173540481	MeDIPseq-NOKS-akata-mono-hmC-rep1
72	0.01775066864495664	MeDIPseq-NOKS-akata-mono-hmC-rep1
73	0.01802061640399096	MeDIPseq-NOKS-akata-mono-hmC-rep1
74	0.018782723926339395	MeDIPseq-NOKS-akata-mono-hmC-rep1
75	0.018911232130532897	MeDIPseq-NOKS-akata-mono-hmC-rep1
76	0.01946624859047166	MeDIPseq-NOKS-akata-mono-hmC-rep1
77	0.019956118371349953	MeDIPseq-NOKS-akata-mono-hmC-rep1
78	0.02064294062430016	MeDIPseq-NOKS-akata-mono-hmC-rep1
79	0.021278701585808468	MeDIPseq-NOKS-akata-mono-hmC-rep1
80	0.021780059232717506	MeDIPseq-NOKS-akata-mono-hmC-rep1
81	0.02235356115390426	MeDIPseq-NOKS-akata-mono-hmC-rep1
82	0.022837590718115235	MeDIPseq-NOKS-akata-mono-hmC-rep1
83	0.023437069136169372	MeDIPseq-NOKS-akata-mono-hmC-rep1
84	0.023720315603660603	MeDIPseq-NOKS-akata-mono-hmC-rep1
85	0.024610713093355895	MeDIPseq-NOKS-akata-mono-hmC-rep1
86	0.02499470856726587	MeDIPseq-NOKS-akata-mono-hmC-rep1
87	0.025532484393588056	MeDIPseq-NOKS-akata-mono-hmC-rep1
88	0.026157459640791043	MeDIPseq-NOKS-akata-mono-hmC-rep1
89	0.026660897990997044	MeDIPseq-NOKS-akata-mono-hmC-rep1
90	0.02733814312153588	MeDIPseq-NOKS-akata-mono-hmC-rep1
91	0.027792365046595057	MeDIPseq-NOKS-akata-mono-hmC-rep1
92	0.02820917317500869	MeDIPseq-NOKS-akata-mono-hmC-rep1
93	0.02910014276657215	MeDIPseq-NOKS-akata-mono-hmC-rep1
94	0.029584614234062532	MeDIPseq-NOKS-akata-mono-hmC-rep1
95	0.03045905091417657	MeDIPseq-NOKS-akata-mono-hmC-rep1
96	0.031055084974378235	MeDIPseq-NOKS-akata-mono-hmC-rep1
97	0.03174267944740966	MeDIPseq-NOKS-akata-mono-hmC-rep1
98	0.032555079126660155	MeDIPseq-NOKS-akata-mono-hmC-rep1
99	0.03337926245477623	MeDIPseq-NOKS-akata-mono-hmC-rep1
100	0.03358346678763338	MeDIPseq-NOKS-akata-mono-hmC-rep1
101	0.033219360755531314	MeDIPseq-NOKS-akata-mono-hmC-rep1
102	0.032598936129683745	MeDIPseq-NOKS-akata-mono-hmC-rep1
103	0.031945020856796104	MeDIPseq-NOKS-akata-mono-hmC-rep1
104	0.030838911236937057	MeDIPseq-NOKS-akata-mono-hmC-rep1
105	0.03072254551390019	MeDIPseq-NOKS-akata-mono-hmC-rep1
106	0.030090231241257613	MeDIPseq-NOKS-akata-mono-hmC-rep1
107	0.029711713665969173	MeDIPseq-NOKS-akata-mono-hmC-rep1
108	0.029158826340778383	MeDIPseq-NOKS-akata-mono-hmC-rep1
109	0.028553434994568506	MeDIPseq-NOKS-akata-mono-hmC-rep1
110	0.028219950929891262	MeDIPseq-NOKS-akata-mono-hmC-rep1
111	0.027307566028852637	MeDIPseq-NOKS-akata-mono-hmC-rep1
112	0.026883247603054942	MeDIPseq-NOKS-akata-mono-hmC-rep1
113	0.026403383849037974	MeDIPseq-NOKS-akata-mono-hmC-rep1
114	0.026047926972729427	MeDIPseq-NOKS-akata-mono-hmC-rep1
115	0.025431271795211527	MeDIPseq-NOKS-akata-mono-hmC-rep1
116	0.02508000636884282	MeDIPseq-NOKS-akata-mono-hmC-rep1
117	0.024156803322012473	MeDIPseq-NOKS-akata-mono-hmC-rep1
118	0.023918906158459007	MeDIPseq-NOKS-akata-mono-hmC-rep1
119	0.0232708916267641	MeDIPseq-NOKS-akata-mono-hmC-rep1
120	0.023001268599545505	MeDIPseq-NOKS-akata-mono-hmC-rep1
121	0.022471890077316262	MeDIPseq-NOKS-akata-mono-hmC-rep1
122	0.022264537049047337	MeDIPseq-NOKS-akata-mono-hmC-rep1
123	0.021412072851117504	MeDIPseq-NOKS-akata-mono-hmC-rep1
124	0.020874624907556028	MeDIPseq-NOKS-akata-mono-hmC-rep1
125	0.020668444571727354	MeDIPseq-NOKS-akata-mono-hmC-rep1
126	0.02002465142454485	MeDIPseq-NOKS-akata-mono-hmC-rep1
127	0.01945026119583053	MeDIPseq-NOKS-akata-mono-hmC-rep1
128	0.019251742288922433	MeDIPseq-NOKS-akata-mono-hmC-rep1
129	0.018811202873491296	MeDIPseq-NOKS-akata-mono-hmC-rep1
130	0.018127959599130924	MeDIPseq-NOKS-akata-mono-hmC-rep1
131	0.017847165693204346	MeDIPseq-NOKS-akata-mono-hmC-rep1
132	0.017648327547564853	MeDIPseq-NOKS-akata-mono-hmC-rep1
133	0.01722089982025209	MeDIPseq-NOKS-akata-mono-hmC-rep1
134	0.016905360092074995	MeDIPseq-NOKS-akata-mono-hmC-rep1
135	0.016410761673869304	MeDIPseq-NOKS-akata-mono-hmC-rep1
136	0.015903553924964446	MeDIPseq-NOKS-akata-mono-hmC-rep1
137	0.015890403390881682	MeDIPseq-NOKS-akata-mono-hmC-rep1
138	0.015585454734685245	MeDIPseq-NOKS-akata-mono-hmC-rep1
139	0.014972162626560025	MeDIPseq-NOKS-akata-mono-hmC-rep1
140	0.014646568062559718	MeDIPseq-NOKS-akata-mono-hmC-rep1
141	0.014646531155005131	MeDIPseq-NOKS-akata-mono-hmC-rep1
142	0.014260596785764534	MeDIPseq-NOKS-akata-mono-hmC-rep1
143	0.014169965441867492	MeDIPseq-NOKS-akata-mono-hmC-rep1
144	0.01371093560765439	MeDIPseq-NOKS-akata-mono-hmC-rep1
145	0.01351100821084428	MeDIPseq-NOKS-akata-mono-hmC-rep1
146	0.013154856729683915	MeDIPseq-NOKS-akata-mono-hmC-rep1
147	0.013217876333541073	MeDIPseq-NOKS-akata-mono-hmC-rep1
148	0.013076984812396405	MeDIPseq-NOKS-akata-mono-hmC-rep1
149	0.012892341464615091	MeDIPseq-NOKS-akata-mono-hmC-rep1
150	0.012719621030577433	MeDIPseq-NOKS-akata-mono-hmC-rep1
151	0.012328574293836802	MeDIPseq-NOKS-akata-mono-hmC-rep1
152	0.012095351364714053	MeDIPseq-NOKS-akata-mono-hmC-rep1
153	0.01190516861572452	MeDIPseq-NOKS-akata-mono-hmC-rep1
154	0.011891113617704285	MeDIPseq-NOKS-akata-mono-hmC-rep1
155	0.011490418362976583	MeDIPseq-NOKS-akata-mono-hmC-rep1
156	0.011629992069983748	MeDIPseq-NOKS-akata-mono-hmC-rep1
157	0.011386174554450892	MeDIPseq-NOKS-akata-mono-hmC-rep1
158	0.01130621349218807	MeDIPseq-NOKS-akata-mono-hmC-rep1
159	0.01124957539619367	MeDIPseq-NOKS-akata-mono-hmC-rep1
160	0.010988396931236783	MeDIPseq-NOKS-akata-mono-hmC-rep1
161	0.010874104110511503	MeDIPseq-NOKS-akata-mono-hmC-rep1
162	0.010695243834235577	MeDIPseq-NOKS-akata-mono-hmC-rep1
163	0.01043124095924432	MeDIPseq-NOKS-akata-mono-hmC-rep1
164	0.010330006456356908	MeDIPseq-NOKS-akata-mono-hmC-rep1
165	0.010098257541182236	MeDIPseq-NOKS-akata-mono-hmC-rep1
166	0.009880817416737766	MeDIPseq-NOKS-akata-mono-hmC-rep1
167	0.009556737312871594	MeDIPseq-NOKS-akata-mono-hmC-rep1
168	0.009682191471741243	MeDIPseq-NOKS-akata-mono-hmC-rep1
169	0.00924549752837231	MeDIPseq-NOKS-akata-mono-hmC-rep1
170	0.008985854369948882	MeDIPseq-NOKS-akata-mono-hmC-rep1
171	0.008787481561664146	MeDIPseq-NOKS-akata-mono-hmC-rep1
172	0.008655854500293013	MeDIPseq-NOKS-akata-mono-hmC-rep1
173	0.008471266150508385	MeDIPseq-NOKS-akata-mono-hmC-rep1
174	0.008150618000276517	MeDIPseq-NOKS-akata-mono-hmC-rep1
175	0.007987998791210019	MeDIPseq-NOKS-akata-mono-hmC-rep1
176	0.007963467047291898	MeDIPseq-NOKS-akata-mono-hmC-rep1
177	0.007650603046006101	MeDIPseq-NOKS-akata-mono-hmC-rep1
178	0.007446062642424741	MeDIPseq-NOKS-akata-mono-hmC-rep1
179	0.0071231484672587535	MeDIPseq-NOKS-akata-mono-hmC-rep1
180	0.006976350617666871	MeDIPseq-NOKS-akata-mono-hmC-rep1
181	0.0067937909168531	MeDIPseq-NOKS-akata-mono-hmC-rep1
182	0.006596926490218906	MeDIPseq-NOKS-akata-mono-hmC-rep1
183	0.006533692820238926	MeDIPseq-NOKS-akata-mono-hmC-rep1
184	0.006498421480831005	MeDIPseq-NOKS-akata-mono-hmC-rep1
185	0.006306597558336845	MeDIPseq-NOKS-akata-mono-hmC-rep1
186	0.006254800015842373	MeDIPseq-NOKS-akata-mono-hmC-rep1
187	0.006090326421824113	MeDIPseq-NOKS-akata-mono-hmC-rep1
188	0.006001351962253212	MeDIPseq-NOKS-akata-mono-hmC-rep1
189	0.005993183222539566	MeDIPseq-NOKS-akata-mono-hmC-rep1
190	0.005764732851716281	MeDIPseq-NOKS-akata-mono-hmC-rep1
191	0.005651885383656716	MeDIPseq-NOKS-akata-mono-hmC-rep1
192	0.0056468331219143315	MeDIPseq-NOKS-akata-mono-hmC-rep1
193	0.0055825160322144594	MeDIPseq-NOKS-akata-mono-hmC-rep1
