symbol	log2FoldChange	stat	padj	expected_count.none	TPM.none	FPKM.none	expected_count.MC	TPM.MC	FPKM.MC
FNDC3B	-1.4563121083940507	-7.806578114994113	1.1404626579168383e-13	2431	74.35	56.105000000000004	637	18.68	15.935
FOSL2	1.1910518643409758	4.650461745926796	1.8143223973935615e-5	3483	87.395	65.955	5680	112.04499999999999	95.58000000000001
FRYL	-0.1798158482171072	-1.2757920283283917	0.3002352465360985	3353	117.825	88.96000000000001	2122	48.075	41.02
TMEM131	-0.889808029215863	-5.129947158680758	1.9324814192495784e-6	1894	56.269999999999996	42.485	726	15.030000000000001	12.815
FSCN1	-1.0737470709070855	-3.9742501416601552	2.9342062107596954e-4	4179	167.82	126.68	1381	40.68	34.68
ACTB	-0.3133085887451963	-1.0866657529528616	0.38517135080277004	28504	2488.985	1880.075	16863	1115.38	951.82
MOCOS	-1.4401574676980338	-5.228014102551512	1.1899391493927237e-6	1149	15.7	11.850000000000001	290	3.12	2.66
PLD1	2.5421959497122866	7.222177434446073	8.13055500393731e-12	382	18.415	13.899999999999999	1586	55.85	47.635000000000005
ATP12A	-0.8824787834606028	-1.1754072949984418	0.3444206022110815	135	3.265	2.4699999999999998	51	0.9450000000000001	0.8049999999999999
WDR62	-0.368691956766942	-0.7935703817095447	0.5384959561817152	98	2.785	2.1	54	0.925	0.79
DLG1	0.9682003819462957	5.401759211294905	4.8956311643642e-7	2223	108.31	81.75999999999999	3157	123.155	105.095
RAB7A	1.2798637766653906	7.007555914186682	3.54530541844342e-11	1575	142.54000000000002	107.60499999999999	2770	210.61	179.70499999999998
BCAP29	-0.22865419812344176	-0.844289054827859	0.5107907970972814	720	42.105000000000004	31.785	439	21.465	18.314999999999998
SEC31B	-1.0935144650295654	-1.8276099042523863	0.1229773700798709	64	2.92	2.205	22	0.8500000000000001	0.7250000000000001
SART3	-0.05903085603980546	-0.2907119451158522	0.8365586171350551	629	37.565	28.365	441	17.975	15.34
ARHGAP15	-0.8637351171997211	-2.757252642531927	0.015072527731939274	260	7.51	5.67	102	2.275	1.935
TUBA3D	-0.6520883985036742	-0.5648210021255627	0.6710627230159344	8	0.83	0.625	3	0.16999999999999998	0.14
EXOSC7	0.07062556481662385	0.32234509196869904	0.8174206656748191	369	35.315	26.665	274	20.985	17.895
KIFAP3	1.1474279891585735	5.2762081280744395	9.33479759996043e-7	516	25.14	18.985	821	30.35	25.9
MKRN2	0.4631404226028991	2.1827953499999073	0.06002236319012295	454	17.765	13.41	440	13.629999999999999	11.629999999999999
MCM6	-1.6061296416964774	-3.2561085193976034	0.003564307857471281	354	9.75	7.369999999999999	84	2.01	1.71
REXO2	1.1896339078413896	4.5968928819546235	2.2938784428264992e-5	656	76.595	57.834999999999994	1075	94.53999999999999	80.64500000000001
RBM7	0.23982467354049836	1.2775985055221737	0.2995955732077488	549	35.364999999999995	26.695	466	25.745	21.965
RBMS2	-1.8052332159466986	-5.34262067365313	6.65646482220275e-7	749	53.595	40.455	154	10.165	8.67
BAZ2A	0.066505846538208	0.2069808944409701	0.8857934729270669	1477	68.06	51.379999999999995	1086	42.754999999999995	36.46
PTPN23	-0.5394386413539243	-1.1214169155748923	0.3692666014670067	247	9.385	7.08	117	2.565	2.185
MLH1	-0.5394581895341869	-2.026990585952588	0.08354801388060476	552	44.745	33.79	274	16.105	13.74
UNG	-0.4601737920857453	-1.11368148130247	0.3729305372284697	284	16.08	12.155	148	6.34	5.41
FMO4	0.8036735059112029	1.3266575283034046	0.2794791546735443	30	2.4	1.815	38	2.44	2.075
KLHL20	0.8337917590771747	3.9644507029953253	3.043043957578543e-4	328	15.875	11.985	418	14.225	12.135
RGS11	2.041120849650636	0.912968267731576	0.4743880521198642	0	0.03	0.025	1	0.055	0.05
SLC46A1	-2.5717299869063552	-4.123540996305125	1.639869570454953e-4	59	0.7649999999999999	0.5800000000000001	7	0.07500000000000001	0.06
PLXNA2	-0.27317838165249275	-1.0382154221740174	0.4086045540356168	546	9.225	6.960000000000001	319	2.8	2.3899999999999997
SPAG5	-2.29489336099641	-8.69252112280835	9.984449627219783e-17	724	18.235	13.77	105	1.8900000000000001	1.6099999999999999
ANKRD13A	1.294888251529706	6.07948300631518	1.1911510769778696e-8	911	36.125	27.28	1625	54.870000000000005	46.82
TPD52	2.5139648700565798	7.338988678688832	3.585240830208796e-12	152	11.600000000000001	8.754999999999999	619	38.02	32.43
ACACB	-0.30092011629680654	-1.1397207382693433	0.360744614196889	302	11.66	8.805	173	4.76	4.0649999999999995
TRAF4	-1.3331847317716492	-5.1328967884720225	1.9048288222500112e-6	558	58.615	44.25	154	12.475000000000001	10.635
PAG1	-1.0881908012090538	-1.9779948971859485	0.09186590439584114	225	9.58	7.234999999999999	76	1.9249999999999998	1.645
GPATCH1	0.27914527240936177	1.0302355055559602	0.4128461474328839	155	3.9400000000000004	2.975	133	2.5599999999999996	2.1799999999999997
ICAM3	-0.045725595993376895	-0.10264498129320472	0.9452151666508304	63	3.06	2.31	44	1.59	1.35
NT5C2	1.547154495079091	8.474004832001222	6.081036115934026e-16	702	42.205	31.86	1485	62.239999999999995	53.11
MCAM	-1.5625518922057289	-2.1718175088133327	0.0614895070803635	37	0.7849999999999999	0.5900000000000001	9	0.135	0.11499999999999999
GPC4	-0.9290645307051378	-0.2244490863927557	0.8753970830319274	0	0.025	0.015	0	0	0
MBNL3	0.16480651143421554	0.8090823559985556	0.5300458288141802	565	11.01	8.309999999999999	457	6.57	5.605
KIAA1543	1.9798009147956397	6.145902485638478	8.096874298960144e-9	87	1.795	1.355	247	3.8	3.245
RAP1GAP	2.342461415378802	3.9608343506846944	3.087091858620937e-4	11	0.6100000000000001	0.45999999999999996	40	2.13	1.815
XAB2	-0.44859078676943065	-1.7315143185505502	0.14633668864957963	475	15.295	11.545	246	5.99	5.109999999999999
ARHGEF1	-0.8078627273958484	-2.3733490215987567	0.039438521199288847	404	11.365	8.575	164	3.42	2.92
STXBP2	0.013422480309503269	0.053111512865596296	0.9718448731861634	330	15.11	11.405000000000001	239	8.125	6.93
MAP2K7	-0.002865911396671486	-0.009747257523685089	0.9944779889896418	221	9.245000000000001	6.9799999999999995	159	7.82	6.67
DGKD	-2.860265877394464	-7.694165069516815	2.669512699498009e-13	305	15.555	11.745000000000001	29	1.38	1.175
CTTNBP2	-1.817352339713992	-1.6977762670176788	0.1554615363766353	17	0.95	0.715	3	0.095	0.075
RARB	0.23746671806758818	0.3754308827523638	0.7857416750810033	18	0.565	0.42500000000000004	15	0.385	0.335
TOP2B	0.7622111450946683	3.7356935038737658	7.054271080060261e-4	2279	60.790000000000006	45.894999999999996	2770	62.019999999999996	52.9
TM9SF3	0.596887547882227	3.7397452427947457	6.956393867285649e-4	2695	100.21000000000001	75.645	2923	77.89500000000001	66.445
NFKB2	-1.3767116597389677	-3.807832144282993	5.441412813280745e-4	591	24.314999999999998	18.354999999999997	164	5.01	4.275
UBE2T	-1.2648288784309611	-2.7641812158844927	0.014803549521188852	180	17.810000000000002	13.455000000000002	53	3.9749999999999996	3.395
PPP1R12B	-0.8496310366949777	-3.179988776280567	0.004500056375045034	531	19.240000000000002	14.525	205	6.375	5.435
DNAJC10	-1.0381911771752865	-4.616203898115458	2.1094735682915874e-5	2474	97.32	73.465	874	24.91	21.25
GTF3C1	1.0546108710594235	4.290594227991997	8.417239557200322e-5	1231	14.69	11.094999999999999	1823	16.244999999999997	13.855
IL4R	-0.3349114095888691	-1.674979734121879	0.16150779614413016	1066	38.78	29.275	616	15.625	13.335
USP33	-0.1029423076210841	-0.6727779344794836	0.6091800489113471	2540	226.785	171.195	1677	81.21000000000001	69.255
CAPN6	1.6159364633205024	0.7555380824212642	0.5597984493325757	0	0.02	0.015	1	0.025	0.025
DCX	-2.036124990804618	-1.3317153089962428	0.2774452040988383	5	0.05	0.035	1	0.01	0.005
SNRPA	-0.9204217125566293	-4.839232613880896	7.7011551694552e-6	825	46	34.715	313	14.01	11.95
EXOSC5	0.1755056938449516	0.5177802596664238	0.6984963307984002	91	8.120000000000001	6.130000000000001	72	4.92	4.195
DYNC1I2	0.724601240785297	4.032788358813636	2.333514460811773e-4	1908	126.225	95.28999999999999	2290	121.23	103.445
LRCH4	0.533918536718332	1.491140759868183	0.21883561950178937	126	6.735	5.085	130	5.165	4.404999999999999
FAM76B	-0.3805771084507918	-1.746323863395217	0.14246710549640618	363	21.21	16.015	199	11.899999999999999	10.145
SIRT6	0.9040659850989569	2.969966347771335	0.008386638452675059	80	4.27	3.225	108	4.275	3.645
POLD3	-0.4751053284320604	-1.2179441004269644	0.3253686815883352	389	21.505	16.244999999999997	202	8.825	7.525
CAPZB	0.7611641376451969	4.5906396297737615	2.3573391259533855e-5	1152	89.80000000000001	67.795	1411	76.72	65.465
GPR137B	0.3848996087591293	1.3927356565848916	0.2534520287905305	148	10.745000000000001	8.11	136	7.255	6.1850000000000005
NAALAD2	0.003793931673527651	0.00570700589663324	0.996827836513364	16	0.59	0.44500000000000006	12	0.21000000000000002	0.18
PHF17	-2.1085483624106867	-6.447603213046606	1.325521019086502e-9	513	13.075	9.865	83	1.585	1.35
SLC25A43	0.6718289011868853	3.245682037897609	0.003684264186872165	374	18.71	14.125	427	16.57	14.135
UBE2A	1.106514661324726	5.186375151374397	1.4667115849228091e-6	534	32.894999999999996	24.835	819	45.335	38.675
FGFR1	-2.398227313731221	-3.596642695569541	0.0011539213196057442	47	1.5350000000000001	1.1600000000000001	6	0.28	0.24
FKBP6	-0.7365262605284244	-0.7760022160031733	0.5481686486068793	15	1.3199999999999998	1	6	0.685	0.585
GTF2I	0.6534660973577354	5.396558559000491	5.030207475237878e-7	4339	222.815	168.215	4889	173.995	148.415
SMC1B	-0.06261338141418281	-0.03505332440073607	0.9808722372522146	2	0.05	0.04	1	0.03	0.025
FBLN1	-0.6802266688758756	-1.87688434692261	0.1119437318123964	182	6.6850000000000005	5.045	79	2.25	1.92
ITGA8	-1.847250218017674	-0.8307122270037319	0.5184384166180049	2	0.035	0.025	0	0.005	0.005
MAP2	0.8172810568259076	1.5064469486172987	0.21369759385548925	258	7.66	5.785	342	8.295	7.08
PIAS2	-0.14406711904167702	-0.5266924380957206	0.6938079684658884	198	8.515	6.43	129	4.1	3.495
AMPH	-2.682079776142914	-2.877348838958169	0.010868666385254017	41	2.455	1.855	4	0.215	0.18
ARAF	-0.014526817735276903	-0.057571673123021326	0.9692922431704897	324	18.130000000000003	13.684999999999999	231	11.05	9.425
MCCC1	0.7824235509476345	3.6774537999837436	8.679434836486196e-4	329	19.48	14.71	400	20.82	17.75
LAMP3	-2.3533744046758374	-2.746989185110582	0.015490425683103451	49	1.865	1.405	7	0.225	0.19
FAP	-3.0291921101238213	-3.0909348815638693	0.0058868180368625974	49	3.6399999999999997	2.75	4	0.48	0.41
NEBL	4.63269569080861	13.349611701054522	1.948786291285637e-38	77	3.19	2.4050000000000002	1380	31.16	26.59
ACER3	-0.6734070944088641	-2.463802022763368	0.03186139860169206	565	17.65	13.325	257	6.605	5.635
UBE2K	0.04336641991178042	0.2428353972787409	0.8652494016802114	1069	44.465	33.57	782	33.875	28.895000000000003
PIK3C3	0.9156667284313531	5.44739170604697	3.8678882041690606e-7	780	15.594999999999999	11.77	1058	17.990000000000002	15.344999999999999
N4BP2	0.5827725207484938	3.6789777290264927	8.637765452702563e-4	518	7.720000000000001	5.83	556	5.93	5.0600000000000005
C12orf5	0.37538808791175465	1.0502743955173672	0.4022668657934159	240	24.025	18.14	222	15.18	12.95
TULP3	0.043664702922256	0.1991627811410715	0.8905866570946852	471	21.235	16.03	347	11.87	10.120000000000001
SYNJ2	0.14371037532595426	0.6179066531263389	0.6407928075260799	322	8.055	6.08	256	5.050000000000001	4.3149999999999995
ADCY2	-0.7516496991351942	-2.5739342978216615	0.02436388466444628	279	12.344999999999999	9.32	118	3.8600000000000003	3.295
PPP2R5C	0.6821813288129768	3.5260007615072526	0.0014720567604421834	1217	46.650000000000006	35.215	1406	42.05	35.879999999999995
GNB1	-0.4874325196583033	-2.954702142318294	0.008763189385555543	4263	302.565	228.38	2167	137.16	116.995
EDN1	-0.8265963327847202	-1.4427385499050533	0.23536029563913707	156	6.695	5.0600000000000005	66	1.9849999999999999	1.69
MLLT10	-0.15907356580024298	-0.6916830259244633	0.5975782706951241	959	33.175	25.045	610	17.575	14.99
ZCWPW1	-0.43703914000547706	-0.7183872788477964	0.5809420084884291	35	2.085	1.5699999999999998	18	0.885	0.755
ITM2A	-2.2026317501845285	-0.857495830244308	0.5042868905068824	6	0.655	0.495	1	0.075	0.065
NRD1	0.1599923503419975	1.1134381144450125	0.37298061720193026	2244	117.14500000000001	88.425	1791	75.075	64.035
VDAC3	1.495268528630919	4.686768071202453	1.5456610132850187e-5	637	66.015	49.845	1288	96.83	82.59
PCM1	0.20642265854960448	1.3269675079568626	0.27940363983948996	2508	114.41	86.365	2071	71.77	61.215
CBFA2T2	-1.0421416523044376	-3.4535562439645635	0.0018763828566494092	883	28.575	21.564999999999998	300	8.4	7.16
DBC1	0.5078483452433752	0.14588110891382	0.9195797424103636	0	0	0	0	0	0
ITCH	-0.20735103387969975	-0.8901916988900911	0.48689915986993415	4653	163.885	123.695	2894	72.025	61.435
PKD2L2	-1.0942201113011532	-1.9252551488452336	0.10179092022821136	35	1.825	1.375	11	0.35	0.3
TP53INP2	2.2769150832983716	6.957770965656065	4.922252200478547e-11	88	1.835	1.38	291	4.745	4.045
SDF4	0.2073367176529085	0.8544132893146253	0.5058227179040997	786	59.9	45.224999999999994	654	36.004999999999995	30.725
MYH7B	-2.5591909608394277	-4.165446925468446	1.3936043020103527e-4	72	3.005	2.2649999999999997	9	0.245	0.21000000000000002
TP73	-3.0923779413805277	-3.7798746957665017	6.030163028531001e-4	113	3.615	2.73	9	0.19	0.16
TOLLIP	2.0822986687434866	8.791942606566687	4.297801658732408e-17	294	17.17	12.955	883	41.93	35.76
UBE2D4	0.9922830776426682	3.0965954146609063	0.005791717794880936	80	15.77	11.905000000000001	115	8.085	6.9
CLUL1	-1.8189895523021191	-1.373872722095725	0.2608262429278153	10	0.42	0.315	2	0.08	0.065
RUNX1T1	-1.1799859245046413	-0.6210746427967314	0.639189872297432	3	0.175	0.13	1	0.06	0.05
CDH17	-1.3816431712987705	-1.302542594459844	0.2892119169915036	12	0.835	0.63	3	0.06	0.05
THOC1	0.253671293946371	1.075658698148608	0.39043599774221505	377	15.375	11.605	327	9.73	8.305
FKBP7	-1.4614591233782346	-4.29756267997677	8.176468490332169e-5	186	11.045	8.335	49	1.15	0.9849999999999999
OSBPL6	-1.3687192950317768	-4.428688372079923	4.709543500524417e-5	611	22.28	16.815	169	4.585	3.915
SLC1A3	-1.6013800282231787	-3.9558468591705975	3.1481210512828377e-4	1183	61.785	46.66	281	9.09	7.755
XRCC5	0.8935930856132218	3.357378298796732	0.00256933156128463	3865	203.35500000000002	153.57999999999998	5197	199.03	169.785
LXN	0.2883871429997096	0.6013332184640503	0.6504065577953886	26	2.3449999999999998	1.77	23	1.41	1.2
MKNK1	1.0835372025828731	5.168641319379207	1.5991421475747211e-6	328	27.23	20.555	490	35.17	29.990000000000002
TNS1	-0.5481478873635856	-0.9999168541643718	0.42776876068695757	286	13.81	10.42	139	5.71	4.87
REXO1	0.01607375707773942	0.05352375241286555	0.971573655063744	182	3.675	2.7750000000000004	131	1.8900000000000001	1.6099999999999999
SAR1A	0.4715577760039241	1.868380630862983	0.11377222602697352	1596	86.96000000000001	65.65	1590	68.785	58.68
CDC14A	-0.4667048112502821	-1.1301023207879866	0.3653503192614065	73	2.95	2.23	38	1.025	0.87
RAPGEF3	-3.8822082747197904	-5.28671599725672	8.845933278566308e-7	92	3.765	2.84	4	0.155	0.13
CEACAM1	-1.627655322682451	-2.327981970127752	0.04382308809693301	51	4.04	3.05	12	0.655	0.56
SENP1	-0.02123662767106316	-0.09970153758644275	0.9463318051186308	571	22.795	17.21	407	12.085	10.315
DUSP13	-1.1237073760179845	-0.496833384042169	0.710977713969503	1	0.2	0.155	0	0.035	0.03
CIC	-1.3772694743288776	-3.6541760310028053	9.427282589974368e-4	559	8.65	6.53	149	1.785	1.525
LIPE	-0.6027551311553984	-1.8178072740587503	0.1253347698705908	164	3.69	2.785	75	1.3	1.11
FDFT1	0.6544614515848227	2.0196348493021508	0.08478123261214884	4336	329.36	248.81	4867	281.755	240.29
PAFAH1B3	0.2369998663378167	0.9197719904006378	0.4706938925575799	232	18.84	14.225	198	11.91	10.16
OPHN1	-0.9123636946244329	-3.864904982294891	4.4042407383467207e-4	1335	14.704999999999998	11.105	494	4.734999999999999	4.035
KIF22	-1.3632214806616783	-5.55844270500021	2.1563496010862086e-7	556	24.465000000000003	18.475	154	5.07	4.32
LRRC16A	0.3720148713940907	2.083183342275274	0.07417933973257461	696	15.59	11.77	648	10.065	8.585
PGM1	0.0032135181861564065	0.01531604026986396	0.9915900098341427	611	23.205	17.525	429	11.945	10.18
DDX1	1.3919404604622025	5.5349200491802435	2.448398087844738e-7	1253	46.495000000000005	35.11	2374	62.364999999999995	53.2
DNM2	0.7776758828871135	3.6534566393582324	9.449397317217275e-4	989	22.32	16.85	1226	20.549999999999997	17.53
EPB41L2	-1.4421977867684312	-6.147647937162187	8.013440834538647e-9	878	48.26	36.435	228	10.344999999999999	8.82
RIMS1	-0.6577291094141653	-0.6657730369366603	0.6131882341744737	12	0.16	0.125	5	0.055	0.045
MOXD1	-3.0334436911855063	-3.030958382543977	0.007022741726005598	22	0.865	0.65	2	0.04	0.035
STX7	0.6979694832773887	3.3085923766968435	0.0030097713711937993	624	28.115000000000002	21.225	734	24.455	20.869999999999997
RABL2B	-0.7000682856216154	-3.022938173465445	0.007185486841014923	260	17.155	12.95	114	6.845000000000001	5.835
KEAP1	0.8198540699315259	4.265162426614032	9.349467519801154e-5	439	14.605	11.024999999999999	546	13.805	11.774999999999999
DDX43	-1.5504137611685154	-1.229558763925339	0.32030412432147487	9	0.595	0.44999999999999996	2	0.08	0.07
PTPRH	-0.9769338590378671	-1.1587162385357626	0.3517770489489228	117	2.51	1.8900000000000001	44	0.6799999999999999	0.5800000000000001
SLC35C2	-0.2679061509266624	-1.157197651455898	0.35250283951277395	648	43.91	33.155	388	20.534999999999997	17.525
CRYBG3	1.523014401698533	7.310833408289136	4.363279027680148e-12	503	9.51	7.18	1042	14.71	12.545
EPHA6	0.7022195164474238	0.3485783850263117	0.8024834991340446	2	0.15000000000000002	0.11499999999999999	2	0.115	0.1
SCTR	0.0480984570659516	0.035267640735259294	0.98082447365838	4	0.175	0.13	3	0.10500000000000001	0.09
RFX3	-0.7168045213079534	-2.3421978034038546	0.04241244146182506	181	4.404999999999999	3.325	78	1.7799999999999998	1.515
RIF1	0.38853107347678867	1.5860993798726266	0.18801128402313064	1842	33.375	25.205	1751	21.205	18.09
RAB21	0.7869960393666149	4.763297750405277	1.0899983843031854e-5	809	48.19	36.38	999	51.625	44.04
SLC4A4	-4.374109847025629	-2.6932195886481303	0.017852778798678765	14	0.345	0.265	0	0.01	0.01
SMARCA2	-0.44193658674463204	-1.99011268403598	0.0898300870636014	999	25.51	19.255	518	10.015	8.54
SESN1	-0.5310488477741453	-2.1967038509910695	0.05827837409522572	553	31.605	23.855	272	11.05	9.425
MID2	0.5735256565502833	2.067495210303941	0.07674659366619124	290	12.605	9.515	311	10.06	8.585
CXorf41	-1.547775155125616	-0.7075294983166938	0.5876553918591934	2	0.13	0.095	0	0.02	0.015
COL5A3	1.6596351522165291	1.8137988711008226	0.12613839221892428	13	0.19	0.14	29	0.52	0.44
SRCAP	-0.005719653807195398	-0.01972595832754277	0.9895600812482865	1089	16.38	12.365	767	9.895	8.44
KIAA0020	0.22450239451469148	0.8544609531731041	0.5058227179040997	683	29.96	22.63	582	18.59	15.86
CPB2	-3.9270236311606705	-1.995869589036294	0.08890154449564687	4	0.22499999999999998	0.16999999999999998	0	0	0
CHRNA3	-0.9839864882538308	-1.122301404686788	0.3688045889864793	15	0.58	0.43500000000000005	5	0.155	0.135
KCNN2	0.13773844645848082	0.22230168909159842	0.876460947993394	31	3.24	2.4450000000000003	24	1.9049999999999998	1.625
CNOT4	0.6554334113391365	2.7384041737607787	0.01584340281965736	412	16.560000000000002	12.5	465	13.81	11.78
PSEN1	0.988484245270176	4.592179643320507	2.3431551414364527e-5	754	21.045	15.885	1084	21.89	18.68
CPOX	0.44015297585967367	2.255268233598788	0.05128915082377657	365	19.18	14.48	357	18.939999999999998	16.155
CLDND1	0.6296978614046387	3.0307563743118915	0.00702489217202232	969	66.365	50.105000000000004	1088	57.629999999999995	49.17
RAGE	-1.7667597245343074	-6.02231002114821	1.6584453351765474e-8	405	36.96	27.905	83	6.57	5.595
HSP90AA1	0.6191469964107408	2.041442249208244	0.08105570112026544	3541	106.22500000000001	80.245	3881	91.155	77.745
RBL1	-0.34834552969994054	-0.8681597921927529	0.4984541026454549	425	16.580000000000002	12.53	243	6.995	5.970000000000001
DLGAP4	-0.12053220885833281	-0.35481210075212627	0.7985848575241997	935	54.865	41.400000000000006	607	33.705	28.744999999999997
IGSF9B	-5.183782649157509	-2.8731725345869163	0.010992611630196871	10	0.135	0.1	0	0	0
NDC80	-2.8078165939052107	-7.582283088597669	6.083884487893757e-13	389	16.965	12.809999999999999	40	1.285	1.1
AP4E1	0.34260192294336855	1.5298793138834241	0.20566453180087155	685	8.719999999999999	6.585	626	5.88	5.015000000000001
RSBN1	0.19617926657920928	0.9963869212590682	0.42952864004049796	433	10.614999999999998	8.01	355	6.615	5.640000000000001
MAGI3	-0.06597328339151332	-0.34500665936441893	0.8047469783607785	637	12.135000000000002	9.155000000000001	437	7.02	5.99
CXCL2	-2.9876518845090985	-5.220084460831824	1.2366238920040916e-6	150	12.85	9.7	14	1.02	0.8700000000000001
COL4A4	-1.826421682878707	-3.0864033188238715	0.005970631995869319	67	0.5700000000000001	0.435	13	0.08499999999999999	0.08
TCF7	-1.0899990519523894	-2.859288279818729	0.01142514290126421	104	4.98	3.76	35	1.48	1.2650000000000001
OSTM1	1.0272784565952984	5.161618666456332	1.6539658508425267e-6	549	31.67	23.905	797	37.775	32.21
CDH7	-2.9440128177695666	-1.7669303988090828	0.13725771425260677	6	0.14	0.10500000000000001	0	0.01	0.01
IMPG2	-1.4084741038164157	-1.2147890256021496	0.3266895675649423	13	0.275	0.21	3	0.05500000000000001	0.045
PCNP	0.008712062357715869	0.041849478652760105	0.9776103500109431	1957	135.20499999999998	102.06	1408	80.405	68.58
EXD2	-0.29673136819617735	-1.1874103659927295	0.3389559066507193	367	16.259999999999998	12.275	212	5.75	4.904999999999999
ARG2	-0.9954384211817111	-2.4170045159189404	0.035532138669530144	449	19.32	14.575	162	5.2	4.4350000000000005
MEF2C	-0.5273324024043672	-1.0574120005531706	0.3990236515991774	105	5.47	4.125	55	2.5250000000000004	2.1550000000000002
PTPRC	-0.4714618645851922	-1.1660382243906944	0.34863225323856456	77	4.98	3.7600000000000002	39	1.965	1.675
PKP1	2.24739273262359	6.118047704883249	9.536544239806504e-9	4098	104.30000000000001	78.74	13665	274.735	234.255
UBA5	0.17500592235917192	0.8787681282265414	0.4928728687240141	593	32.1	24.23	483	25.055	21.375
STK17B	-0.012887368991242243	-0.04756591326492643	0.9748157360305079	1721	59.01	44.535	1213	31.815	27.134999999999998
CDC14B	0.027253076512052984	0.11103334703362581	0.9398273460442494	293	11.05	8.345	215	6.055	5.164999999999999
ZNF510	-0.4404988914625714	-1.9625894461732065	0.09465390821816244	340	7.51	5.67	178	3.39	2.8899999999999997
LRP2	0.4535638609406107	0.16495448206959124	0.909241643122178	0	0.005	0.005	0	0	0
ZNF506	0.1709970424425627	0.2753272225415263	0.8462281388025404	276	9.14	6.895	230	4.975	4.245
JMJD4	0.9324176602026735	2.775196100482879	0.014365327598678758	141	7.155	5.4	192	6.890000000000001	5.88
DUSP12	0.20274101246232046	0.6211683395864451	0.6391643020220386	195	16.45	12.425	164	10.29	8.775
AACS	0.46182548601463297	2.1057163561870813	0.07075212845453899	561	28.015	21.145	545	17.92	15.28
KIAA0141	-0.3457199277801056	-1.6555791035648537	0.16718415156931538	564	33.245000000000005	25.095	313	16.080000000000002	13.715
CADPS2	-2.0083318663334606	-1.557133113547432	0.19674327991383256	6	0.125	0.095	1	0.01	0.01
PCDHB4	-5.01738170774996	-2.7965137146420935	0.013539871236321154	9	0.21500000000000002	0.165	0	0	0
PCDHA6	-2.4826955892580167	-2.1930004095284064	0.05873378239901262	16	0.645	0.485	2	0.075	0.060000000000000005
PCDHGA2	2.257467640289795	1.5683047020605168	0.19345067319272957	1	0.04	0.03	3	0.095	0.08499999999999999
HSPB11	-0.002114108986831787	-0.005996449432251189	0.9967851958419305	313	41.245000000000005	31.145	223	20.295	17.310000000000002
PHLPP1	-0.08632234963572412	-0.3617388477694594	0.7945297030231361	272	7.1850000000000005	5.43	183	3.85	3.285
ATP8B1	2.2168863367351865	10.574486173173982	2.0847456081207238e-24	501	7.225	5.455	1675	17.97	15.335
IL12RB2	0.396230000356907	0.5168238390118355	0.699069662524795	11	0.47000000000000003	0.355	10	0.245	0.21000000000000002
SMARCD3	-1.297844236275548	-2.441172223374402	0.033591475795206424	68	6.025	4.55	20	1.25	1.065
WDR70	0.20192032768304322	1.2135535058222011	0.32720631036281406	1397	81.535	61.56	1157	52.95	45.18
FYB	2.2095428771336016	4.161387112073301	1.415816732174521e-4	77	3.855	2.915	263	6.93	5.92
MPP4	-0.9877016874131609	-1.8744649483324816	0.11242751278921102	51	2.175	1.6400000000000001	18	0.605	0.52
STRADB	-0.04792225713209637	-0.14601052530396755	0.9195337166585822	210	15.43	11.645	144	7.88	6.715
BZW1	0.9676267342481919	3.8852799218158323	4.0792320217820027e-4	4803	277.525	209.515	6762	334.175	285.095
PGR	-1.4007834178349903	-0.8747997243671013	0.49510560647242	4	0.03	0.025	1	0.005	0.005
C1QTNF3	0.6498459065079324	1.6126003149596413	0.1799527671564285	130	5.425000000000001	4.095	146	3.13	2.67
ME2	-1.1052629544199921	-4.631994976151093	1.971078297664974e-5	843	21.965	16.58	279	5.445	4.645
C5orf22	0.8468420604233867	5.224451193319205	1.2099035249943681e-6	916	46.11	34.815	1190	45.7	38.99
CCNT2	0.31533891397196123	1.7406084093651983	0.14392310970745414	616	20.475	15.454999999999998	551	13.265	11.32
FAM135A	1.4364539613350367	7.078353825009772	2.188980542958209e-11	1246	33.99	25.66	2435	42.480000000000004	36.245000000000005
COL19A1	-0.6541753289498207	-1.184661681537445	0.3401503415349032	42	2.455	1.855	18	0.845	0.72
EPB41L3	4.361023675461506	2.5391957117327077	0.02653346944651901	0	0.025	0.02	7	0.135	0.11
COBLL1	1.3207146548337456	3.563591994840085	0.0012931795920434331	676	23.174999999999997	17.495	1217	30.450000000000003	25.98
DLG3	1.0106527132038905	4.469060572724938	3.9722299139389044e-5	362	18.935000000000002	14.29	524	21.55	18.38
KCNK2	-1.724593692183731	-1.4169482949637353	0.2443752299304031	9	0.47	0.355	2	0.07500000000000001	0.07
SERTAD4	-2.0083846473442177	-2.6220301602576312	0.02155459104733099	39	1.175	0.885	7	0.26	0.22
TRAF5	-1.6411000573742045	-2.793678852429088	0.01364335970127204	61	1.4849999999999999	1.12	14	0.24	0.20500000000000002
MRPL22	-0.26608149919129964	-1.1167467863097853	0.3715456794307536	256	23.525	17.765	152	13.645	11.64
GEMIN5	-0.5942496849781129	-2.221852492681811	0.05523049058241324	483	10.655000000000001	8.045	233	4.12	3.51
OPRK1	-1.813416578413499	-1.0660788107709276	0.39488415508768304	5	0.09	0.065	1	0.015	0.01
NFE2L1	-0.12427211285072154	-0.49831615369594967	0.7102912794923658	4650	98.045	73.985	2960	49.989999999999995	42.615
